"Extraction","Around 100 mg of each mouse tissue was cut out and weighted. Tissues were minced and homogenized for 3 min in 500 µl 50% methanol on ice using BioMasher II (Nippi, Tokyo, Japan). Next, 1 ml 50% methanol and internal standards (10 nmol HEPES and PIPES) were added to the samples. HEPES and PIPES were used as internal standards to correct for the variation of sample preparation and different detection efficiency. After brief vortexing samples were centrifuged at 500 x g for 10 min at 4 °C. Supernatant was recovered for further processing.,"MTBLS125"
"Chromatography",,"MTBLS125"
"Mass spectrometry",,"MTBLS125"
"Data transformation",,"MTBLS125"
"Metabolite identification",,"MTBLS125"
"Sample collection","Mice were anesthetized by pentobarbital and blood was collected from the right heart ventricle. Metabolome samples were prepared from blood (0.2 ml), liver and dorsal skin (around 100 mg of each tissue).","MTBLS126"
"Extraction","Around 100 mg of each mouse tissue was cut out and weighted. Tissues were minced and homogenized for 3 min in 500 µl 50% methanol on ice using BioMasher II (Nippi, Tokyo, Japan). Next, 1 ml 50% methanol and internal standards (10 nmol HEPES and PIPES) were added to the samples. HEPES and PIPES were used as internal standards to correct for the variation of sample preparation and different detection efficiency. After brief vortexing samples were centrifuged at 500 x g for 10 min at 4 °C. The supernatant was recovered for further processing.,"MTBLS126"
"Chromatography",,"MTBLS126"
"Mass spectrometry",,"MTBLS126"
"Data transformation",,"MTBLS126"
"Metabolite identification",,"MTBLS126"
"Sample collection","Cells were maintained in Dulbecco's Modified Eagle Medium (DMEM) with 1% penicillin/streptomycin and 2 mM L-glutamine with some modifications as follows; DMEM (1.0 g/l glucose) with 10% fetal calf serum (FCS) for HepG2; DMEM (4.5 g/l glucose) with 10% FCS for HaCaT; DMEM (4.5 g/l glucose) with 20% FCS for C2C12. C2C12 cells were differentiated into myotubes by switching medium into DMEM containing 2% horse serum. Cells were plated on a 10 cm dish and allowed to adhere for 18 h. Cells were treated with 20 or 200 µM RESV. After 4 h incubation, cells were washed with PBS twice, followed by addition of 2 ml 50% ice-cold methanol. Collected cells were transferred into tubes on ice for further processing.","MTBLS127"
"Extraction","After addition of internal standards (10 nmol HEPES and PIPES) to metabolome samples and brief vortexing, samples were transferred to Amicon Ultra 10 kDa cut-off filters (Millipore, Billerica, MA, USA) to remove proteins. Following sample concentration by vacuum evaporation, each sample was resuspended in 40 µl 50% acetonitrile and 1 µl was used for liquid chromatography-mass spectrometry (LC-MS) analysis.","MTBLS127"
"Chromatography","LC-MS data were obtained using a Paradigm MS4 HPLC system (Michrom Bioresources, Auburn, CA, USA) coupled to an LTQ Orbitrap mass spectrometer (Thermo Fisher Scientific, Waltham, MA, USA), as described previously [1]. Briefly, metabolites were separated on a ZIC-pHILIC column (Merck SeQuant, Sweden; 150 x 2.1 mm, 5 µm particle size) using acetonitrile (A) and 10 mM ammonium carbonate buffer, pH 9.3 (B) as the mobile phase, with gradient elution from 80% A to 20% A in 30 min, at a flow rate of 100 µl/min. Sample injection volume was 1 µl per run.,"MTBLS127"
"Mass spectrometry",,"MTBLS127"
"Data transformation",,"MTBLS127"
"Metabolite identification",,"MTBLS127"
"Chromatography","Chromatographic separation of metabolites was performed on a LaChromUltra (Hitachi Europe, UK) HPLC system equipped with a Cogent diamond hydride column (MicroSolv Technologies; 150 x 2.1 mm; 3 m particles) operated in aqueous normal phase mode. Eluent A: 50 % acetonitrile (v/v), 50 % water (v/v) + 0.1 % (v/v) formic acid and B: 90 % acetonitrile (v/v), 10 % water (v/v) + 0.1 % (v/v) formic acid were prepared freshly and stored in PTFE bottles. Flow rate was set to 400 µL/ min and linear gradient elution was performed as follows: t = 0 min, 100 % B; t = 6 min 0 % B; t = 7 min, 0 % B; t = 8.5 min 100 % B; t = 13 min 100 % B.","MTBLS128"
"Data normalization","Peak areas of quasimolecular ions were automatically normalized to the area of the corresponding monoisotopic 13C peak and cell dry weight using the ALLocator web platform. Metabolite lists of metabolites with confirmed identity were exported to a spreadsheet. Mean values for each chromatogram group and fold changes between the two groups were calculated.","MTBLS128"
"Data transformation","Raw data files were converted to netCDF format using the vendor-specific CompassXport (http://www.bdal.de/) and processed using the ALLocator web platform. Peak detection was done using the XCMS package (http://bioconductor.org/packages/release/bioc/html/xcms.html). XCMS settings for processing LC/MS data with findPeaks.centWave() were prefilter=(3,200); snthr=10; ppm=30; peakwidth=(10,60).","MTBLS128"
"Extraction","Metabolite extraction: Frozen cell pellets were freeze-dried within 16 h, using a Christ RVC 2 18 rotational-vacuum-concentrator in combination with a Christ CT 02 50 cooling trap (Martin Christ, Osterode, Germany) and a RZ 2.5 rotary vane pump (Vacuubrand, Wertheim, Germany). 950 mg of silica beads (0.5 mm dia.) and 1 mL of aqueous methanol 80 % (v/v) were added and cells were disrupted by shaking 3 times in a Precellys 24 (PEQLAB Biotechnologie, Erlangen, Germany) mill at 6,000 rpm with 1 min cycles and 5 s breaks. Cell debris was separated by centrifugation at 20,000 x g at RT for 20 min. Seven hundred microliters of the hydrophilic extracts were transferred into 1.5 mL glass vials and evaporated to complete dryness under a nitrogen stream using a Reacti-Therm III heating/stirring module equipped with a Reacti-Vap III nitrogen evaporator (Pierce, Rockford, IL, USA). Samples were dissolved in 50 µL of water and mixed by vortexing for 10 s. Samples were transferred into 1.5 mL reaction tubes and centrifuged at 20,000 rpm at 4 °C for 20 min to remove remaining particles. Supernatants were transferred into new 1.5 mL reaction tubes. 13C-labeled extracts were pooled to create a homogenic internal standard. Prior to analysis, a 15 µL aliquot of each sample was transferred into a 1.5 mL glass vial with inlet (5 mm dia.) and 5 µL of 13C-labeled internal standard was added. Samples were mixed by vortexing for 5 s and placed into the autosampler.","MTBLS128"
"Mass spectrometry","Eluting compounds were detected from m/z 50-1000 using a micrOTOF-Q II hybrid quadrupole time-of-flight mass spectrometer (Bruker Daltonics) equipped with an Apollo II electrospray ion source in positive mode using following instrument settings: nebulizer gas, nitrogen, 3.0 bar; dry gas, nitrogen, 8 L/min, 180°C; capillary, -2500 V; end plate offset, -500 V; funnel 1 RF, 180 V; funnel 2 RF, 200 V; in-source CID energy, 0 V; hexapole RF, 100 V; quadrupole ion energy, 5 eV; collision gas, nitrogen; collision energy, 10 eV; collision RF 150 V; transfer time, 70 µs; pre pulse storage, 7 µs; pulser frequency, 10 kHz; spectra rate, 1 Hz. Mass spectra were acquired in centroid mode. Mass calibration of individual raw data files was performed on sodium formate cluster ions obtained by automatic infusion of 20 µL 10 mM sodium hydroxide in isopropanol/water/formic acid, 49.9/49.9/0.2 (v/v/v) immediatly after the injection of the sample.","MTBLS128"
"Metabolite identification","Spectral deconvolution and metabolite identification was performed using the ALLocator web platform (https://allocator.cebitec.uni-bielefeld.de). Pseudo spectra were initially created using the ALLocatorSD pipeline with the following settings: rtBegin(73); rtEnd(511); epsiolonMZ(0.005); epsilonRT(5.0); minCorrelation(0.75); minIntensity(0); labeled13C(true); omit1000DaMassDecomps(true); inputJobId(86) Metabolites of interest were searched for and the corresponding pseudo spectra were carefully revised. Exact mass measurements and 13C-labeling information were used to calculate sum formulae. Pseudo fragment spectra were compared to MS spectra (level 2) contained in the Massbank database. The identity of L-Glutamate, N-Acetyl-L-glutamate, L-citrulline and L-arginine was also confirmed by the measurement of authentic standards.","MTBLS128"
"Sample collection","N/A","MTBLS128"
"Sample collection","","MTBLS13"
"Extraction","The chemical derivatization, namely methoxyamination and subsequent trimethylsilylation, was performed manually [1].,"MTBLS13"
"Chromatography",,"MTBLS13"
"Mass spectrometry",,"MTBLS13"
"Data transformation",,"MTBLS13"
"Metabolite identification",,"MTBLS13"
"Extraction","All four leaves of each biological replicate were grounded together under nitrogen into a fine homogeneous powder by using mortar and pestle, and then the powder was transferred into falcon tubes and stored at -80 °C until further treatment. 0.5 g of each sample was then weighed into 15 ml amber vials and 50 µL of the internal standard (IS) o-coumaric acid (2 mg/ml MeOH), 1.2 ml of H2O:CH3OH (1:2) and 0.8 ml of CHCl3 were then added. The extraction mixture was vortexed for 1 minute, sonicated for 10 min, shaken for 15 minutes at room temperature using an orbital shaker (Grant-Bio Rotator PTR-60) and centrifuged at 4 °C and 1000g for 10 minutes. 1.5 ml of the upper aqueous methanolic phase was filtered into LC-MS certificated vials through a 0.2 µm filter and analyzed. To avoid bias, the extractions were performed according to a randomized sequence using the sequence calculation platform “www.randomization.org” [1].,"MTBLS137"
"Chromatography",,"MTBLS137"
"Data transformation",,"MTBLS137"
"Metabolite identification",,"MTBLS137"
"Mass spectrometry",,"MTBLS137"
"Sample collection",,"MTBLS137"
"Sample collection","L. creticus seeds were kindly provided by the Servicio Devesa-Albufera Ayuntamiento de Valencia, Viveros Municipales de El Saler, CV-500, Km 8.5, El Saler, Valencia (Spain). L. corniculatus var. San Gabriel and L. tenius (Lotus glaber) var. La Esmeralda were obtained from the LOTASSA consortium (http://www.lotassa.com). Seeds were germinated in plates containing half-strength BD agar [1] plus 2 mm KNO3 and 2 mm NH4NO3. For the evaluation of survival to long-term lethal NaCl levels, seedlings (at least 40 of each species) were transplanted to pots containing a mixture of sand and perlite (1:1) irrigated with nutrient solution, and grown in the greenhouse under a 16/8 h day/night, 23 ± 2 °C and 55–65% relative humidity regime. Eight days post-imbibition, the salt concentration in the nutrient solution was increased in 25 mm NaCl steps every three days to reach 300 mm NaCl. This concentration was used to continue irrigation, until all the plants died. The number of dead plants as a function of time was recorded. Plants were scored dead when the whole plant or all the leaves were wilted or chlorotic. For the gradual salt stress acclimation experiments, seedlings were transplanted to soil (type Null Einheitserde, Wandorf, Germany) and irrigated with nutrient solution. The stress treatment was started 8 days post-imbibition. The salt concentration in the nutrient solution was increased in three steps of 4 day intervals from 50, 100 to 150 mm NaCl [2]. In two successive independent experiments, L. creticus was tested parallel to the other Lotus species. Each independent experiment included sample sets of control and salt-treated plants. Each sample set had at least five independent biological replicates and each replicate was a pool of at least five plants. The total duration of the cultivation was 32 d. Complete shoots, pools of leaves, petioles and stems omitting cotyledons were harvested in situ in the middle of the light period and flash frozen in liquid nitrogen. The experimental design induced neither senescence nor was lethal within the cultivation period. At harvest, all plants were still in the vegetative stage and non-nodulated. Biomass was estimated by the mean fresh weight of the pooled shoot samples.,"MTBLS14"
"Extraction",,"MTBLS14"
"Chromatography",,"MTBLS14"
"Mass spectrometry",,"MTBLS14"
"Data transformation",,"MTBLS14"
"Metabolite identification",,"MTBLS14"
"Sample collection","The human renal proximal tubule cell line RPTEC/TERT1 was obtained from Evercyte GmbH (Vienna, Austria). The RPTEC/TERT1 cells [1] were cultured on 1 µm PET 24 mm tissue culture inserts for MTX and PTX, and on 0.2 µm aluminium oxide 25 mm inserts for TCX, and differentiated as previously described [2]. Briefly, cells were grown in a serum-free hormonally-defined medium for epithelial monolayer maturation and CAA exposure. After reaching a stable average trans-epithelial electrical resistance (TEER) of ~ 150 Ohm.cm², mature monolayers were exposed to either a high (35 µmol.L-1) or low (10 µmol.L-1) concentration of CAA or control medium, on both the apical and the basolateral sides [3].,"MTBLS140"
"Extraction",,"MTBLS140"
"Chromatography",,"MTBLS140"
"Mass spectrometry",,"MTBLS140"
"Data transformation",,"MTBLS140"
"Metabolite identification",,"MTBLS140"
"Sample collection","Plasma samples were stored at -80 °C prior to analysis. Lungs from 'omics2' mice were perfused through the right ventricle using a 27-G needle with ice-cold 0.9% physiological saline to remove contaminating blood cells. After dissecting the heart, the superior, middle, and post-caval lobes from the right lung were collected and snap-frozen immediately in liquid nitrogen before storing at -80 °C. Similarly, a piece of liver was frozen and stored in the same way. Tissue samples were pulverized with a CP02 CryoPrep Dry Pulverization System (Covaris). Plasma samples were thawed slowly on ice. All samples were homogenized in ice-cold methanol containing 0.1% butyl-hydroxy-toluene (BHT) at a concentration of 100 mg/ml. Homogenized samples were stored at -80 °C prior to lipid extraction and analysis. All lipidomics analyses were performed by Zora Biosciences Oy (Espoo, Finland).","MTBLS143"
"Extraction","Lipid Extraction:,"MTBLS143"
"Chromatography",/br>,"MTBLS143"
"Mass spectrometry",,"MTBLS143"
"Data transformation",,"MTBLS143"
"Metabolite identification",,"MTBLS143"
"Sample collection","The diatom Thalassiosira pseudonana (CCMP 1335) was cultured axenically in a modified version of L1 media with Turks Island Salts. The cultures were incubated under a 12 h:12 h light:dark cycle. Cells were collected 6 h into the light cycle on days 0, 1, 3, 7, 8, and 10.","MTBLS144"
"Extraction","The intracellular metabolites were extracted using a previously described method [1]. Briefly, 1.5 ml samples were centrifuged at 16,000 x g at 4 ºC for 30 minutes and the supernatant discarded. The resulting cell pellet was extracted three times with ice-cold extraction solvent (acetonitrile:methanol:water with 0.1 M formic acid, 40:40:20). The combined extracts were neutralized with 0.1 M ammonium hydroxide, dried in a vacufuge, and then re-dissolved in 1 ml of 90:10 (v/v) water:acetonitrile for analysis on the mass spectrometer.,"MTBLS144"
"Chromatography",,"MTBLS144"
"Mass spectrometry",,"MTBLS144"
"Data transformation",,"MTBLS144"
"Metabolite identification",,"MTBLS144"
"Sample collection","Venous blood was collected using Vacuette EDTA blood collection tubes in the morning before breakfast from all the participants, and then plasma samples were separated at 2200g for 5 min at 4°C from vein blood and stored at −80 °C until use. Independent samples were collected for each subject in independent class instead of multiple collection for each subject, which more closely reflected pregnancy-related variability larger than intersubject changes in the general population. ","MTBLS146"
"Extraction","For non-targeted metabolic profiling,  50 μL of thawed plasma samples were collected and then precipitated by 200 μL of methanol. After centrifugation at 14000g for 10 min at 4 °C, the supernatant was transferred to a 1.5 mL polypropylene tube and 10 μL of the supernatant was injected into the HPLC–MS. A “quality control” (QC) sample was also prepared by mixing equal volumes (10 μL) from each plasma sample before sample preparation as they were aliquoted for analysis. This “pooled” sample was used to estimate a “mean” profile representing all the analytes encountered during the analysis.,"MTBLS146"
"Chromatography",,"MTBLS146"
"Mass spectrometry",,"MTBLS146"
"Data transformation",,"MTBLS146"
"Metabolite identification",,"MTBLS146"
"Sample collection","","MTBLS148"
"Extraction","Samples for UHPLC/HRMS analysis were centrifuged (3,000 rpm for 5 min) and then diluted in deionized water (dilution 1/5: 20 μl of urine in 80 μl of water) prior to analysis.","MTBLS148"
"Chromatography","Analyses were performed on an Accela liquid chromatographic system (Thermo Fisher Scientific). The UHPLC chromatographic separation was performed on a Hypersil GOLD C18 1.9 μm, 2.1 mm × 150 mm column (Thermo Fisher Scientific) equipped with an online prefilter (Interchim, Montluçon, France). The mobile phases were (A) 100% water and (B) 100% acetonitrile with 0.1% formic acid. After an isocratic step of 2 min at 100% phase A, a linear gradient from 0% to 100% B was run over the next 11 min with a mobile phase flow of 500 μl/min. After returning to 100% A at 15.5 min, the column was then allowed to equilibrate for 3.5 min, leading to a total run time of 19 min. ","MTBLS148"
"Mass spectrometry","The LTQ-Orbitrap Discovery (Thermo Fisher Scientific) was fitted with an electrospray source operated in the positive- and negative-ion modes. The software interface was Xcalibur (version 2.1) (Thermo Fisher Scientific). The mass spectrometer was calibrated before each analysis using a calibration solution provided by the manufacturer (external calibration). Mass spectra were recorded from 75 Th to 1,000 Th with an AGC value of 5×10^5. The mass resolution of the analyzer was set to 30,000 (m/Δm, fwhm at 400 Th). The mass spectra were acquired in the reduced profile mode. In the positive-ion mode, the electrospray voltage was set to 5 kV, the capillary voltage to 8 V, and the tube lens offset to 65 V. The sheath and auxiliary gas flows (both nitrogen) were optimized at 35 and 8 arbitrary units (au), respectively, and the drying gas temperature was set to 275 °C. In the negative-ion mode, the electrospray voltage was set to -3.5 kV, and the capillary voltage and tube lens offset were set to -20 and -70 V, respectively; the sheath and auxiliary gas flows (both nitrogen) were 45 and 15 au respectively, and the drying gas temperature was 275 °C.,"MTBLS148"
"Data transformation",,"MTBLS148"
"Metabolite identification",,"MTBLS148"
"Sample collection","L. creticus seeds were kindly provided by the Servicio Devesa-Albufera Ayuntamiento de Valencia, Viveros Municipales de El Saler, CV-500, Km 8.5, El Saler, Valencia (Spain). L. corniculatus var. San Gabriel and L. tenius (Lotus glaber) var. La Esmeralda were obtained from the LOTASSA consortium (http://www.lotassa.com). Seeds were germinated in plates containing half-strength BD agar [1] plus 2 mm KNO3 and 2 mm NH4NO3. For the evaluation of survival to long-term lethal NaCl levels, seedlings (at least 40 of each species) were transplanted to pots containing a mixture of sand and perlite (1:1) irrigated with nutrient solution, and grown in the greenhouse under a 16/8 h day/night, 23 ± 2 °C and 55–65% relative humidity regime. Eight days post-imbibition, the salt concentration in the nutrient solution was increased in 25 mm NaCl steps every three days to reach 300 mm NaCl. This concentration was used to continue irrigation, until all the plants died. The number of dead plants as a function of time was recorded. Plants were scored dead when the whole plant or all the leaves were wilted or chlorotic. For the gradual salt stress acclimation experiments, seedlings were transplanted to soil (type Null Einheitserde, Wandorf, Germany) and irrigated with nutrient solution. The stress treatment was started 8 days post-imbibition. The salt concentration in the nutrient solution was increased in three steps of 4 day intervals from 50, 100 to 150 mm NaCl [2]. In two successive independent experiments, L. creticus was tested parallel to the other Lotus species. Each independent experiment included sample sets of control and salt-treated plants. Each sample set had at least five independent biological replicates and each replicate was a pool of at least five plants. The total duration of the cultivation was 32 d. Complete shoots, pools of leaves, petioles and stems omitting cotyledons were harvested in situ in the middle of the light period and flash frozen in liquid nitrogen. The experimental design induced neither senescence nor was lethal within the cultivation period. At harvest, all plants were still in the vegetative stage and non-nodulated. Biomass was estimated by the mean fresh weight of the pooled shoot samples.,"MTBLS15"
"Extraction",,"MTBLS15"
"Chromatography",,"MTBLS15"
"Mass spectrometry",,"MTBLS15"
"Data transformation",,"MTBLS15"
"Metabolite identification",,"MTBLS15"
"Sample collection","For these experiments, there was one chemotherapeutic (docetaxel) and three environmental perturbations (glucose deprived, hypoxia, and ischemia). For the chemotherapeutic perturbation, samples were taken at 0 minutes, 24 hours, and 48 hours. For the hypoxic and glucose deprived perturbation, samples were taken at 0 minutes, 2 hours, 4 hours, 8 hours, 24 hours, and 48 hours. For OCCs, medium was removed and cells were quickly washed with 1 ml PBS at 37 °C, which was aspirated off, and then 700 µl of 80:20 methanol/water solution at -80 °C was added immediately. The plate was then incubated at -80 °C for 15 minutes. After incubation, remaining cellular debris were harvested using a cell scraper (BD Falcon, San Jose, CA) for intracellular analysis. For OCSCs, the media-cell mixture was transferred to a filter cup (Microcheck II beverage monitor, Pall, Port Washington, NY) with a pre-wetted membrane (0.45 µm pore Express PLUS Polyethersulfone membrane, Millipore, Billerica, MA) and the medium was filtered from the cells. The cells were then quickly washed with 4 ml PBS at 37 °C. The filter was then removed and placed upside down in a petri dish containing 1.5 ml of 80:20 methanol/water solution at -80 °C. The samples were then incubated at -80 °C for 15 minutes. After 15 minutes, the petri dish was removed and the filter was flipped over and washed using the 1.5 ml 80:20 methanol/water solution to remove any debris still caught in the filter. An extraction blank was made for the OCSCs following the same procedure above but only 4 ml PBS was washed through the filter. For both cell types, the intracellular solution was then transferred to a microcentrifuge tube in a cold ethanol bath and centrifuged at 5,000 g for 5 minutes at -4 °C. The supernatant was retained, and the pellet was subsequently re-extracted twice in 100 µl of the cold 80:20 methanol/water solution, with all supernatants being pooled. Intracellular and extracellular samples were stored at -80 °C and -20 °C, respectively, until analysis.","MTBLS150"
"Extraction","Before derivatization, intracellular samples were vacuum concentrated in a CentriVap at 40 °C until completely dry. Samples were aliquoted so as to be already normalized to cell count: cell density at sample time had been measured on a hemacytometer, and the volume that was vacuum concentrated was varied for each sample in order to yield a final concentration of 3,000 live cell equivalents/µL after derivatization. The samples were derivatized following the protocol laid out by Fiehn, et. al. Briefly, 2.5 µl of 40 mg/ml O-methylhydroxylamine hydrochloride (MP Biomedicals, LLC, Santa Ana, CA) in pyridine was added to the dried sample and shaken at 1400 rpm for 90 minutes at 30 °C. 22.5 µl of N-methyl-N-(trimethylsilyl) trifluoroacetamide (MSTFA) + 1% trimethylchlorosilane (TMCS) (Thermo Scientific, Lafayette, CO) was then added to the samples which were then shaken at 1400 rpm for 30 minutes at 37 °C. Samples were centrifuged at 21,100 g for 3 minutes and 10 µl of the supernatant was added to an autosampler vial. Samples were spiked with 0.10 µl of a retention time standard solution consisting of fatty acid methyl esters (FAMEs) and an internal standard of nonadecanoic acid methyl ester dissolved in dimethylformamide.","MTBLS150"
"Chromatography","A LECO Pegasus 4D instrument with an Aglient 7683B autosampler, Agilent 7890A gas chromatograph and time-of-flight mass spectrometer (TOF-MS) was used to analyze the samples. The instrument was controlled using ChromaTOF. A sample volume of 1 µl was injected into the split/splitless inlet at 250 °C in splitless mode. The first column was an HP-5, 30 m long x 0.320 mm ID x 0.25 µm film thickness (Agilent, Santa Clara, CA), and the second was an Rtx-200, 2 m long x 0.25 mm ID x 0.25 µm film thickness (Restek, Bellefonte, PA) with a constant flow rate of 1.00 mL/min helium. The initial oven temperature was set to 70°C and was held for one minute after which the temperature was increased at 10 °C/min until reaching 315 °C with a final hold for two minutes.","MTBLS150"
"Mass spectrometry","A LECO Pegasus IV D time of flight mass spectrum (TOF-MS) was used. The total MS method time was based on the GC method time with an acquisition delay of 240 seconds. The collection mass range was from 50 to 500 u. The acquisition rate was set to 200 spectra/second. The detector voltage was set to 100 V above the optimized voltage with the electron energy set to -70 V. The mass defect mode was set to manual with the mass defect 0 mu/100 u. The transfer line temperature was set to 320 °C and the ion source temperature was set to 220 °C.","MTBLS150"
"Data transformation","Sample files were first analyzed in ChromaTOF (LECO, St. Joseph, MI) to determine baseline, peak area, and peak identification. Briefly, settings included a baseline offset of 0.5, automatic smoothing, 1st dimension peak width of 24 seconds, 2nd dimension peak width of 0.10 seconds, and a match of 700 required to combine peaks with a minimum signal-to-noise (S/N) of 5 for all subpeaks. Peaks were required to have a S/N of 10 and have a minimum similarity score of 800 before assigning a name. Unique mass was used for area and height calculation. Analytes were then aligned across the sample files using MetPP (http://metaopen.sourceforge.net/metpp.html). After alignment, further processing of the data was done based on the procedure laid out by Dunn, et. al. Batch effects were removed from the intracellular data set using LOESS. To remove analytes that were not reproducibly detected, analytes for which more than half of the values were missing in the QC samples or for which the QC samples had a coefficient of variance larger than 0.5 were removed from the data set. Then, missing values were manually corrected using small value correction only if all the values were missing in the biological replicate. Analysis of final data set was performed using MetaboAnalyst (http://metaboanalyst.ca/).","MTBLS150"
"Metabolite identification","GC-MS spectra were compared to several libraries including the Golm Metabolome Library, NIST spectral libraries, and an in house library. Analytes were identified by mass spectra comparison to the libraries with a cut-off of 700/1000. Metabolites were identified from the annotated analytes by comparison to the Kyoto Encyclopedia of Genes and Genomes (KEGG) or the Human Metabolome Database (HMDB); if they were listed in KEGG or HMDB they were identified as metabolites.","MTBLS150"
"Extraction","Before derivatization, both intracellular and extracellular samples were dried down in a CentriVap at 40 °C until completely dry. For the intracellular samples, the volume removed was calculated based on a total of 3 x 105 cells at the end of derivatization. For the extracellular samples, the entire supernatant from the extracellular extraction was dried down. The samples were derivatized following the protocol laid out by Fiehn, et. al. Briefly, 10 µl (extracellular) or 2.5 µl (intracellular) of 40 mg/mL O-methylhydroxylamine hydrochloride (MP Biomedicals, LLC, Santa Ana, CA) in pyridine was added to the dried sample and shaken at 1400 rpm for 90 minutes at 30°C. 90 µl (extracellular) or 22.5 µl (intracellular) of N-methyl-N-(trimethylsilyl) trifluoroacetamide (MSTFA) + 1% trimethylchlorosilane (TMCS) (Thermo Scientific, Lafayette, CO) was then added to the samples which were then shaken at 1400 rpm for 30 minutes at 37 °C. Samples were centrifuged at 21,100 g for 3 minutes and 50 µl (extracellular) or 15 µl (intracellular) of the supernatant was added to an autosampler vial. Samples were spiked with 0.25 µl (extracellular) or 0.10 µl (intracellular) of a retention time standard solution consisting of fatty acid methyl esters (FAMEs) and an internal standard of nonadecanoic acid methyl ester dissolved in dimethylformamide.,"MTBLS152"
"Chromatography",,"MTBLS152"
"Mass spectrometry",,"MTBLS152"
"Data transformation",,"MTBLS152"
"Metabolite identification",,"MTBLS152"
"Sample collection",,"MTBLS152"
"Sample collection","Thalassiosira pseudonana (CCMP #1335) was cultured axenically in a modified version of L1 media made with Turks Island Salts in order to reduce the background concentration of dissolved organic carbon in the media. The phosphate-replete treatment contained 36 µM PO4 and the phosphate-limited treatment had 0.4 µM PO4. Prior to the experiment, the culture had been maintained through two culture transfers of phosphate-replete or phosphate-limited media. The experiment began with the addition of 30 ml of T. pseudonana in exponential phase to two-thirds of the flasks which contained 300 ml of media. The remaining one-third of the flasks were designated as cell-free controls. Two flasks with cells and one cell-free control for each media (phosphate-replete or phosphate-limited) were sampled at four time points: 0, 2, 8, and 10 days.","MTBLS154"
"Extraction","The intracellular metabolites were extracted using a method modified from a protocol previously described in [1]. Briefly, the filter was extracted three times with ice-cold extraction solvent (acetonitrile:methanol:water with 0.1 M formic acid, 40:40:20). The combined extracts were neutralized with ammonium hydroxide and dried in a vacufuge.,"MTBLS154"
"Chromatography",,"MTBLS154"
"Mass spectrometry",,"MTBLS154"
"Data transformation",,"MTBLS154"
"Metabolite identification",,"MTBLS154"
"Sample collection","Synechococcus elongatus CCMP 1631 was purchased from the National Center for Marine Algae and Microbiota (Boothbay, ME, USA) and grown in 300 ml of L1-Si media (https://ncma.bigelow.org/algal-recipes) using Turks Island Salts as a base.  A starter culture in exponential phase was used to inoculate 12 flasks of media with 10% of the volume (30 ml).  Another six flasks contained only the media as cell-free  controls.  The cultures were maintained at room temperature under a 12:12 light:dark regime (56 μmol/m2/s) and were sampled at approximately 30 min into the light cycle, at each time point.  Cultures were grown for three weeks and samples were taken on days: 0, 2, 8, 10, 15, and 17.  Cells were captured by gentle vacuum filtration on 0.2 µm Omnipore (Millipore) filters. The filtrate was acidified to a pH=3 and extracted immediately. The filters were stored at  80 ºC until extraction could occur in one batch for the entire experiment. ","MTBLS155"
"Extraction","The intracellular metabolites were extracted using a method modified from a protocol described by [1]. Briefly, the filter was extracted three times with ice-cold extraction solvent (acetonitrile:methanol:water with 0.1 M formic acid, 40:40:20). The combined extracts were neutralized with ammonium hydroxide and dried in a vacufuge. ,"MTBLS155"
"Chromatography",,"MTBLS155"
"Mass spectrometry",,"MTBLS155"
"Data transformation",,"MTBLS155"
"Metabolite identification",,"MTBLS155"
"Sample collection","Ruegeria pomeroyi DSS-3 [DSM 15171] was purchased from ATCC (Catalog #700808). The bacteria were grown in 250 ml Erlenmeyer flasks with glass wool in the neck in the dark at 23 ˚C. At each time point two duplicate flasks were sacrificed for both treatments. Media blanks ("cell-free controls") for each substrate were extracted at 0, 40, and 72 hours. The defined media (total volume = 120 ml) was made with 0.2 μm-filtered seawater collected near high tide from Vineyard Sound (Massachusetts) in September 2013. Nutrients and carbon substrates were added to the media in the concentrations in the following concentrations:,"MTBLS157"
"Extraction",,"MTBLS157"
"Chromatography",,"MTBLS157"
"Mass spectrometry",,"MTBLS157"
"Data transformation",,"MTBLS157"
"Metabolite identification",,"MTBLS157"
